# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
6.08          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.09          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.1           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.11          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.12          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.13          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.14          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.15          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.16          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.17          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.18          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.19          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.2           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.21          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.22          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.23          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.24          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.25          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.26          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.27          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.28          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.29          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.3           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.31          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.32          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.33          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.34          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.35          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.36          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.37          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.38          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.39          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.4           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.41          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.42          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.43          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.44          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.45          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.46          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.47          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.48          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.49          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.5           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.51          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.52          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.53          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.54          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.55          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.56          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.57          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.58          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.59          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.6           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.61          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.62          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.63          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.64          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.65          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.66          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.67          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.68          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.69          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.7           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.71          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.72          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.73          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.74          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.75          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.76          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.77          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.78          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.79          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.8           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.81          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.82          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.83          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.84          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.85          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.86          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.87          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.88          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.89          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.9           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.91          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.92          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.93          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.94          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.95          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.96          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.97          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.98          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.99          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7             	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.01          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.02          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.03          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.04          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.05          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.06          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.07          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.08          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.09          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.1           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.11          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.12          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.13          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.14          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.15          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.16          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.17          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.18          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.19          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.2           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.21          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.22          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.23          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.24          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.25          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.26          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.27          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.28          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.29          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.3           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.31          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.32          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.33          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.34          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.35          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.36          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.37          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.38          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.39          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.4           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.41          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.42          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.43          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.44          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.45          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.46          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.47          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.48          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.49          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.5           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.51          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.52          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.53          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.54          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.55          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.56          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.57          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.58          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.59          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.6           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.61          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.62          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.63          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.64          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.65          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.66          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.67          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.68          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.69          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.7           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.71          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.72          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.73          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.74          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.75          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.76          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.77          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.78          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.79          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.8           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.81          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.82          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.83          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.84          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.85          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.86          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.87          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.88          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.89          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.9           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.91          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.92          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.93          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.94          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.95          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.96          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.97          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.98          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.99          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8             	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.01          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.02          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.03          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.04          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.05          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.06          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.07          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.08          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.09          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.1           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.11          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.12          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.13          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.14          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.15          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.16          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.17          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.18          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.19          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.2           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.21          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.22          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.23          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.24          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.25          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.26          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.27          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.28          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.29          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.3           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.31          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.32          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.33          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.34          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.35          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.36          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.37          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.38          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.39          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.4           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.41          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.42          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.43          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.44          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.45          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.46          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.47          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.48          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.49          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.5           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.51          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.52          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.53          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.54          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.55          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.56          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.57          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.58          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.59          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.6           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.61          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.62          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.63          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.64          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.65          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.66          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.67          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.68          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.69          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.7           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.71          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.72          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.73          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.74          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.75          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.76          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.77          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.78          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.79          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.8           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.81          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.82          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.83          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.84          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.85          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.86          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.87          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.88          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.89          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.9           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.91          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.92          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.93          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.94          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.95          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.96          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.97          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.98          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.99          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9             	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.01          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.02          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.03          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.04          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.05          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.06          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.07          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.08          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.09          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.1           	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.11          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.12          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.13          	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
